source,freq,year,quarter,type_id,is_provisional,n,value_kchf,value_chf,geo_id
T_05_05_1_2_01,Y,2011,,mixed,0,47.0,400388.0,400388000.0,0000
T_05_05_1_2_01,Y,2011,,multi_unit,0,65.0,288550.0,288550000.0,0000
T_05_05_1_2_01,Y,2011,,other,0,265.0,184215.0,184215000.0,0000
T_05_05_1_2_01,Y,2011,,ppe,0,994.0,1286442.0,1286442000.0,0000
T_05_05_1_2_01,Y,2011,,ppe_existing,0,674.0,903807.0,903807000.0,0000
T_05_05_1_2_01,Y,2011,,ppe_new,0,320.0,382635.0,382635000.0,0000
T_05_05_1_2_01,Y,2012,,commercial,0,59.0,791048.0,791048000.0,0000
T_05_05_1_2_01,Y,2012,,house,0,476.0,1295987.0,1295987000.0,0000
T_05_05_1_2_01,Y,2012,,house_existing,0,418.0,1151762.0,1151762000.0,0000
T_05_05_1_2_01,Y,2012,,house_new,0,58.0,144225.0,144225000.0,0000
T_05_05_1_2_01,Y,2012,,land,0,123.0,89594.0,89594000.0,0000
T_05_05_1_2_01,Y,2012,,mixed,0,48.0,305053.0,305053000.0,0000
T_05_05_1_2_01,Y,2012,,multi_unit,0,95.0,546266.0,546266000.0,0000
T_05_05_1_2_01,Y,2012,,other,0,297.0,239856.0,239856000.0,0000
T_05_05_1_2_01,Y,2012,,ppe,0,1083.0,1435453.0,1435453000.0,0000
T_05_05_1_2_01,Y,2012,,ppe_existing,0,634.0,875119.0,875119000.0,0000
T_05_05_1_2_01,Y,2012,,ppe_new,0,449.0,560334.0,560334000.0,0000
T_05_05_1_2_01,Y,2013,,commercial,0,29.0,591889.0,591889000.0,0000
T_05_05_1_2_01,Y,2013,,house,0,544.0,1272854.0,1272854000.0,0000
T_05_05_1_2_01,Y,2013,,house_existing,0,436.0,1082548.0,1082548000.0,0000
T_05_05_1_2_01,Y,2013,,house_new,0,108.0,190306.0,190306000.0,0000
T_05_05_1_2_01,Y,2013,,land,0,140.0,110246.0,110246000.0,0000
T_05_05_1_2_01,Y,2013,,mixed,0,45.0,509656.0,509656000.0,0000
T_05_05_1_2_01,Y,2013,,multi_unit,0,68.0,345043.0,345043000.0,0000
T_05_05_1_2_01,Y,2013,,other,0,258.0,319573.0,319573000.0,0000
T_05_05_1_2_01,Y,2013,,ppe,0,888.0,1166608.0,1166608000.0,0000
T_05_05_1_2_01,Y,2013,,ppe_existing,0,578.0,760648.0,760648000.0,0000
T_05_05_1_2_01,Y,2013,,ppe_new,0,310.0,405959.0,405959000.0,0000
T_05_05_1_2_01,Y,2014,,commercial,0,37.0,382429.0,382429000.0,0000
T_05_05_1_2_01,Y,2014,,house,0,563.0,1342273.0,1342273000.0,0000
T_05_05_1_2_01,Y,2014,,house_existing,0,431.0,1106808.0,1106808000.0,0000
T_05_05_1_2_01,Y,2014,,house_new,0,132.0,235464.0,235464000.0,0000
T_05_05_1_2_01,Y,2014,,land,0,179.0,161375.0,161375000.0,0000
T_05_05_1_2_01,Y,2014,,mixed,0,49.0,362369.0,362369000.0,0000
T_05_05_1_2_01,Y,2014,,multi_unit,0,99.0,497143.0,497143000.0,0000
T_05_05_1_2_01,Y,2014,,other,0,418.0,260634.0,260634000.0,0000
T_05_05_1_2_01,Y,2014,,ppe,0,1189.0,1490030.0,1490030000.0,0000
T_05_05_1_2_01,Y,2014,,ppe_existing,0,596.0,777458.0,777458000.0,0000
T_05_05_1_2_01,Y,2014,,ppe_new,0,593.0,712572.0,712572000.0,0000
T_05_05_1_2_01,Y,2015,,commercial,0,94.0,1620897.0,1620897000.0,0000
T_05_05_1_2_01,Y,2015,,house,0,714.0,1519009.0,1519009000.0,0000
T_05_05_1_2_01,Y,2015,,house_existing,0,524.0,1226388.0,1226388000.0,0000
T_05_05_1_2_01,Y,2015,,house_new,0,190.0,292621.0,292621000.0,0000
T_05_05_1_2_01,Y,2015,,land,0,231.0,128428.0,128428000.0,0000
T_05_05_1_2_01,Y,2015,,mixed,0,57.0,487338.0,487338000.0,0000
T_05_05_1_2_01,Y,2015,,multi_unit,0,79.0,359870.0,359870000.0,0000
T_05_05_1_2_01,Y,2015,,other,0,387.0,333315.0,333315000.0,0000
T_05_05_1_2_01,Y,2015,,ppe,0,1456.0,1583589.0,1583589000.0,0000
T_05_05_1_2_01,Y,2015,,ppe_existing,0,671.0,813568.0,813568000.0,0000
T_05_05_1_2_01,Y,2015,,ppe_new,0,785.0,770021.0,770021000.0,0000
T_05_05_1_2_01,Y,2016,,commercial,0,36.0,604864.0,604864000.0,0000
T_05_05_1_2_01,Y,2016,,house,0,779.0,1679915.0,1679915000.0,0000
T_05_05_1_2_01,Y,2016,,house_existing,0,571.0,1363684.0,1363684000.0,0000
T_05_05_1_2_01,Y,2016,,house_new,0,208.0,316230.0,316230000.0,0000
T_05_05_1_2_01,Y,2016,,land,0,181.0,175260.0,175260000.0,0000
T_05_05_1_2_01,Y,2016,,mixed,0,56.0,421601.0,421601000.0,0000
T_05_05_1_2_01,Y,2016,,multi_unit,0,80.0,447591.0,447591000.0,0000
T_05_05_1_2_01,Y,2016,,other,0,362.0,192758.0,192758000.0,0000
T_05_05_1_2_01,Y,2016,,ppe,0,1407.0,1721354.0,1721354000.0,0000
T_05_05_1_2_01,Y,2016,,ppe_existing,0,678.0,922433.0,922433000.0,0000
T_05_05_1_2_01,Y,2016,,ppe_new,0,729.0,798921.0,798921000.0,0000
T_05_05_1_2_01,Y,2017,,commercial,0,51.0,1154339.0,1154339000.0,0000
T_05_05_1_2_01,Y,2017,,house,0,852.0,1826222.0,1826222000.0,0000
T_05_05_1_2_01,Y,2017,,house_existing,0,546.0,1341351.0,1341351000.0,0000
T_05_05_1_2_01,Y,2017,,house_new,0,306.0,484871.0,484871000.0,0000
T_05_05_1_2_01,Y,2017,,land,0,126.0,173159.0,173159000.0,0000
T_05_05_1_2_01,Y,2017,,mixed,0,62.0,611880.0,611880000.0,0000
T_05_05_1_2_01,Y,2017,,multi_unit,0,73.0,452052.0,452052000.0,0000
T_05_05_1_2_01,Y,2017,,other,0,366.0,169029.0,169029000.0,0000
T_05_05_1_2_01,Y,2017,,ppe,0,1163.0,1380495.0,1380495000.0,0000
T_05_05_1_2_01,Y,2017,,ppe_existing,0,670.0,850613.0,850613000.0,0000
T_05_05_1_2_01,Y,2017,,ppe_new,0,493.0,529882.0,529882000.0,0000
T_05_05_1_2_01,Y,2018,,commercial,0,65.0,1334411.0,1334411000.0,0000
T_05_05_1_2_01,Y,2018,,house,0,713.0,1695352.0,1695352000.0,0000
T_05_05_1_2_01,Y,2018,,house_existing,0,525.0,1401649.0,1401649000.0,0000
T_05_05_1_2_01,Y,2018,,house_new,0,188.0,293702.0,293702000.0,0000
T_05_05_1_2_01,Y,2018,,land,0,126.0,131244.0,131244000.0,0000
T_05_05_1_2_01,Y,2018,,mixed,0,64.0,948063.0,948063000.0,0000
T_05_05_1_2_01,Y,2018,,multi_unit,0,92.0,873768.0,873768000.0,0000
T_05_05_1_2_01,Y,2018,,other,0,435.0,146882.0,146882000.0,0000
T_05_05_1_2_01,Y,2018,,ppe,0,1268.0,1530153.0,1530153000.0,0000
T_05_05_1_2_01,Y,2018,,ppe_existing,0,714.0,893071.0,893071000.0,0000
T_05_05_1_2_01,Y,2018,,ppe_new,0,554.0,637082.0,637082000.0,0000
T_05_05_1_2_01,Y,2019,,commercial,0,44.0,836727.0,836727000.0,0000
T_05_05_1_2_01,Y,2019,,house,0,835.0,1801030.0,1801030000.0,0000
T_05_05_1_2_01,Y,2019,,house_existing,0,553.0,1317342.0,1317342000.0,0000
T_05_05_1_2_01,Y,2019,,house_new,0,282.0,483688.0,483688000.0,0000
T_05_05_1_2_01,Y,2019,,land,0,122.0,115641.0,115641000.0,0000
T_05_05_1_2_01,Y,2019,,mixed,0,53.0,585804.0,585804000.0,0000
T_05_05_1_2_01,Y,2019,,multi_unit,0,94.0,645374.0,645374000.0,0000
T_05_05_1_2_01,Y,2019,,other,0,431.0,315065.0,315065000.0,0000
T_05_05_1_2_01,Y,2019,,ppe,0,1330.0,1603773.0,1603773000.0,0000
T_05_05_1_2_01,Y,2019,,ppe_existing,0,758.0,944276.0,944276000.0,0000
T_05_05_1_2_01,Y,2019,,ppe_new,0,572.0,659497.0,659497000.0,0000
T_05_05_1_2_01,Y,2020,,commercial,0,58.0,1523147.0,1523147000.0,0000
T_05_05_1_2_01,Y,2020,,house,0,789.0,2200832.0,2200832000.0,0000
T_05_05_1_2_01,Y,2020,,house_existing,0,590.0,1799527.0,1799527000.0,0000
T_05_05_1_2_01,Y,2020,,house_new,0,199.0,401306.0,401306000.0,0000
T_05_05_1_2_01,Y,2020,,land,0,115.0,251802.0,251802000.0,0000
T_05_05_1_2_01,Y,2020,,mixed,0,76.0,1216940.0,1216940000.0,0000
T_05_05_1_2_01,Y,2020,,multi_unit,0,90.0,901735.0,901735000.0,0000
T_05_05_1_2_01,Y,2020,,other,0,390.0,237984.0,237984000.0,0000
T_05_05_1_2_01,Y,2020,,ppe,0,1540.0,2022208.0,2022208000.0,0000
T_05_05_1_2_01,Y,2020,,ppe_existing,0,792.0,1200841.0,1200841000.0,0000
T_05_05_1_2_01,Y,2020,,ppe_new,0,748.0,821367.0,821367000.0,0000
T_05_05_1_2_01,Y,2021,,commercial,0,47.0,2012911.0,2012911000.0,0000
T_05_05_1_2_01,Y,2021,,house,0,854.0,2775093.0,2775093000.0,0000
T_05_05_1_2_01,Y,2021,,house_existing,0,673.0,2349663.0,2349663000.0,0000
T_05_05_1_2_01,Y,2021,,house_new,0,181.0,425430.0,425430000.0,0000
T_05_05_1_2_01,Y,2021,,land,0,141.0,165737.0,165737000.0,0000
T_05_05_1_2_01,Y,2021,,mixed,0,82.0,1316346.0,1316346000.0,0000
T_05_05_1_2_01,Y,2021,,multi_unit,0,115.0,1111462.0,1111462000.0,0000
T_05_05_1_2_01,Y,2021,,other,0,477.0,186030.0,186030000.0,0000
T_05_05_1_2_01,Y,2021,,ppe,0,1659.0,2299943.0,2299943000.0,0000
T_05_05_1_2_01,Y,2021,,ppe_existing,0,904.0,1357354.0,1357354000.0,0000
T_05_05_1_2_01,Y,2021,,ppe_new,0,755.0,942588.0,942588000.0,0000
T_05_05_1_2_01,Y,2022,,commercial,0,51.0,1197056.0,1197056000.0,0000
T_05_05_1_2_01,Y,2022,,house,0,763.0,2337066.0,2337066000.0,0000
T_05_05_1_2_01,Y,2022,,house_existing,0,616.0,1965475.0,1965475000.0,0000
T_05_05_1_2_01,Y,2022,,house_new,0,147.0,371591.0,371591000.0,0000
T_05_05_1_2_01,Y,2022,,land,0,158.0,89250.0,89250000.0,0000
T_05_05_1_2_01,Y,2022,,mixed,0,84.0,1506475.0,1506475000.0,0000
T_05_05_1_2_01,Y,2022,,multi_unit,0,105.0,1186472.0,1186472000.0,0000
T_05_05_1_2_01,Y,2022,,other,0,568.0,439108.0,439108000.0,0000
T_05_05_1_2_01,Y,2022,,ppe,0,1735.0,2267164.0,2267164000.0,0000
T_05_05_1_2_01,Y,2022,,ppe_existing,0,841.0,1264749.0,1264749000.0,0000
T_05_05_1_2_01,Y,2022,,ppe_new,0,894.0,1002415.0,1002415000.0,0000
T_05_05_1_2_01,Y,2023,,commercial,0,31.0,678221.0,678221000.0,0000
T_05_05_1_2_01,Y,2023,,house,0,772.0,2541973.0,2541973000.0,0000
T_05_05_1_2_01,Y,2023,,house_existing,0,635.0,2185828.0,2185828000.0,0000
T_05_05_1_2_01,Y,2023,,house_new,0,137.0,356145.0,356145000.0,0000
T_05_05_1_2_01,Y,2023,,land,0,130.0,144313.0,144313000.0,0000
T_05_05_1_2_01,Y,2023,,mixed,0,94.0,1039291.0,1039291000.0,0000
T_05_05_1_2_01,Y,2023,,multi_unit,0,94.0,892020.0,892020000.0,0000
T_05_05_1_2_01,Y,2023,,other,0,669.0,314044.0,314044000.0,0000
T_05_05_1_2_01,Y,2023,,ppe,0,1678.0,2253589.0,2253589000.0,0000
T_05_05_1_2_01,Y,2023,,ppe_existing,0,841.0,1229199.0,1229199000.0,0000
T_05_05_1_2_01,Y,2023,,ppe_new,0,837.0,1024390.0,1024390000.0,0000
T_05_05_1_2_01,Y,2024,,commercial,0,32.0,522907.0,522907000.0,0000
T_05_05_1_2_01,Y,2024,,house,0,790.0,2393681.0,2393681000.0,0000
T_05_05_1_2_01,Y,2024,,house_existing,0,619.0,1922212.0,1922212000.0,0000
T_05_05_1_2_01,Y,2024,,house_new,0,171.0,471469.0,471469000.0,0000
T_05_05_1_2_01,Y,2024,,land,0,114.0,183011.0,183011000.0,0000
T_05_05_1_2_01,Y,2024,,mixed,0,88.0,1275203.0,1275203000.0,0000
T_05_05_1_2_01,Y,2024,,multi_unit,0,101.0,1041641.0,1041641000.0,0000
T_05_05_1_2_01,Y,2024,,other,0,416.0,238095.0,238095000.0,0000
T_05_05_1_2_01,Y,2024,,ppe,0,1423.0,2164749.0,2164749000.0,0000
T_05_05_1_2_01,Y,2024,,ppe_existing,0,894.0,1372639.0,1372639000.0,0000
T_05_05_1_2_01,Y,2024,,ppe_new,0,529.0,792110.0,792110000.0,0000
T_05_05_1_2_01,Y,2025,,commercial,1,72.0,1165784.0,1165784000.0,0000
T_05_05_1_2_01,Y,2025,,house,1,692.0,2300696.0,2300696000.0,0000
T_05_05_1_2_01,Y,2025,,house_existing,1,589.0,2080683.0,2080683000.0,0000
T_05_05_1_2_01,Y,2025,,house_new,1,103.0,220013.0,220013000.0,0000
T_05_05_1_2_01,Y,2025,,land,1,114.0,111597.0,111597000.0,0000
T_05_05_1_2_01,Y,2025,,mixed,1,66.0,823552.0,823552000.0,0000
T_05_05_1_2_01,Y,2025,,multi_unit,1,93.0,800860.0,800860000.0,0000
T_05_05_1_2_01,Y,2025,,other,1,619.0,247308.0,247308000.0,0000
T_05_05_1_2_01,Y,2025,,ppe,1,1669.0,2527107.0,2527107000.0,0000
T_05_05_1_2_01,Y,2025,,ppe_existing,1,847.0,1454207.0,1454207000.0,0000
T_05_05_1_2_01,Y,2025,,ppe_new,1,822.0,1072900.0,1072900000.0,0000
